name|contaminant_Gaia_DR3_id|angDist|Gmag
TIC 622289292|356805237047371136|8.602611|19.819237
TIC 622289292|356805237047337088|8.707681|17.284634
TIC 250559611|358269546016573568|4.452301|20.769171
TIC 415775240|362358217441157248|8.029084|20.820105
TIC 115863808|367906250037035392|8.382224|19.310265
TIC 115863808|367906250036249728|9.740065|21.047297
TIC 352409577|374419894357839232|6.932596|20.272762
TIC 196293610|377423450887656192|6.888578|20.489477
TIC 439946126|386655019234960128|5.671884|16.754986
TIC 191547312|387873312476825600|8.37433|18.055807
TIC 191547312|387873243758774528|9.016999|20.194944
TIC 440065990|392350008429884544|7.409535|20.381908
TIC 439967669|393155984811635584|4.706162|20.128641
TIC 202327848|394177946510277248|2.27577|14.365476
TIC 202327848|394177980872622464|4.682721|20.458963
TIC 202327848|394177980870013312|5.974093|16.983938
TIC 201698544|395893734415174016|2.209723|15.303681
TIC 201698544|395893734415174144|4.09251|14.889077
TIC 201698544|395893734415174272|6.971316|19.16518
TIC 201694126|396073916881787776|0.204145|11.908037
TIC 201694126|396073916880007168|4.249232|20.307333
TIC 201694126|396073809502325376|7.567196|16.976954
TIC 241067235|399891558686229504|6.418848|20.271788
TIC 196500100|401232962871329536|9.369035|20.671511
TIC 240968774|403141130941673216|4.904367|20.842745
TIC 240900061|403460985746154624|8.43898|21.121449
TIC 309133240|405785284606620672|4.830996|17.621342
TIC 309133240|405784902359152896|9.985106|20.749376
TIC 308289464|406561058781220096|9.459491|19.942976
TIC 453303407|409824168778009856|6.90202|21.004175
TIC 354112120|410018129498072320|3.17478|17.07279
TIC 331609888|414108140954108672|2.08163|14.516374
TIC 331609888|414108140955391360|6.013847|20.653893
TIC 240673402|415710674856060032|7.777571|18.614405
TIC 202667436|415998304518964224|7.90415|18.100616
TIC 240654501|416158485328493440|1.979356|15.808723
TIC 240654501|416158485328489984|8.937868|19.803974
TIC 306564145|416596163972018432|2.513746|18.216139
TIC 306564145|416596163972018304|3.618855|18.041452
TIC 306564145|416596163972018048|5.597353|17.294485
TIC 320274328|418086517623050752|9.375039|19.650131
TIC 406770227|419667031230237440|3.994614|17.532608
TIC 347299560|420998849052947200|3.217102|13.74297
TIC 347299560|420998849048585984|9.437922|20.383331
TIC 403308552|421421130234828288|6.80737|15.994455
TIC 403308552|421421130232945664|9.669425|21.053564
TIC 312670636|424208289124096384|3.467827|17.377428
TIC 312670636|424208289136507008|7.44173|20.975805
TIC 445290781|426757197608444288|3.732124|17.81365
TIC 445290781|426757163245983104|6.452687|18.182241
TIC 445290781|426756991440874112|7.48001|19.943804
TIC 445290781|426757197598386816|7.58161|19.197388
TIC 284718691|427052618334547968|8.063364|13.837474
TIC 428548844|427104677639000064|6.531113|20.720098
TIC 428548844|427104673337484800|8.533387|18.123915
TIC 428548844|427104574563621120|9.899811|14.018875
TIC 403259994|428344823668460800|8.020906|19.200788
TIC 403259994|428344823676157440|9.664416|15.348074
TIC 418416828|429335036979460864|6.623427|20.015713
TIC 418416828|429335036972025088|9.297034|17.646242
TIC 418416828|429335036979375232|9.66498|16.834507
TIC 418416828|429335036972023808|9.702387|19.027294
TIC 192464657|433229541512852864|8.192666|18.762537
TIC 416092387|435178769475325568|4.043275|16.086145
TIC 416092387|435178769475416448|8.231493|20.313749
TIC 259142971|435386336650066688|8.270067|18.203238
TIC 117502080|435570539211470976|0.911341|null
TIC 117502080|435570504846356736|6.182124|20.732346
TIC 116850131|435952275905635456|6.26317|15.923831
TIC 116850131|435952275905635328|6.912992|15.010925
TIC 116850131|435952275902922240|7.498642|19.069675
TIC 116850131|435952275902922112|7.877768|19.470312
TIC 117320235|436790206841485312|8.605255|20.336487
TIC 116759515|439801494314096768|5.899293|16.151083
TIC 116759515|439801494309555456|7.000789|17.863659
TIC 115917729|441086857769367168|6.045256|19.809122
TIC 285753797|441949974392929664|8.423376|18.884314
TIC 450182870|445204253932414592|9.840131|20.193996
TIC 317556537|445811527954443776|9.304536|19.151718
TIC 259245942|446453574018843136|9.914324|20.99803
TIC 317439826|448896478407245440|9.748429|19.963827
TIC 317439826|448896482704470272|9.88631|18.997601
TIC 316965103|449929198992325760|0.740835|null
TIC 316965103|449929164635865856|3.485141|18.421486
TIC 428077890|452767755765060224|7.484815|19.154804
TIC 428077890|452767760065565312|8.839393|16.391121
TIC 301092256|455517329408483200|6.080577|20.555544
TIC 301092256|455517325109089280|7.92956|15.162181
TIC 347401680|456245858935438592|4.321372|19.803415
TIC 347401680|456245858937377920|9.564611|20.93894
TIC 264615805|456810625662632576|4.474386|14.513549
TIC 264615805|456810629961407232|5.276328|17.651833
TIC 264615805|456810629961534848|8.03146|20.944895
TIC 372121202|457326850668352512|8.693646|19.18343
TIC 245425195|457762325992962816|3.530276|18.809727
TIC 245425195|457762325991756800|6.671073|19.367025
TIC 245626010|457853035696109184|2.932943|20.413015
TIC 251333140|459661938487994752|8.968066|20.123674
TIC 470943473|460421735383466240|6.765508|18.841724
TIC 251175327|461034747469313024|2.418557|17.952223
TIC 385254633|461701979233050624|5.041437|10.193903
TIC 385254633|461701979234355968|9.99088|20.94223
TIC 385254626|461701979229013376|5.041437|10.019066
TIC 385254626|461701979234355968|9.775718|20.94223
TIC 82007673|463016926421116160|4.776165|9.239892
TIC 82007674|463016926421115520|4.776165|10.768974
TIC 82007674|463016926416025984|7.257115|18.371319
TIC 81830377|463237069259410688|4.236447|18.163319
TIC 81830377|463237069266956800|9.001194|18.818075
TIC 251179500|464497968580366976|3.069731|null
TIC 251179500|464497968584782720|5.054326|19.190367
TIC 251179500|464497964294034432|6.490473|18.863823
TIC 81382817|466291787443975936|4.837571|21.020166
TIC 81382817|466291787445658880|6.218329|20.781046
TIC 81382817|466291787445425024|6.345282|17.556438
TIC 424283890|467356114705906688|2.947211|18.024168
TIC 424283890|467356114697262976|4.544419|20.122511
TIC 424283890|467356114697259392|6.698867|19.913742
TIC 424283890|467356076042531456|8.730891|17.692097
TIC 72702601|468401234857171456|9.069336|20.778326
TIC 9486512|471205126947920384|6.716763|17.999556
TIC 459046093|473563132711853952|8.954744|17.812517
TIC 84584165|475549640989367168|9.874442|18.962439
TIC 65890297|476247968310974976|4.737292|19.359484
TIC 416236066|478021446206070272|5.097442|19.023813
TIC 66320112|478737331357796480|5.496515|21.017521
TIC 66320112|478737331357800576|6.668832|21.05703
TIC 66320112|478737331356716672|8.560859|18.366798
TIC 416349479|480029532393551360|1.616189|null
TIC 416349479|480029532396560256|3.027428|17.522461
TIC 369462158|484219736852178048|9.787464|14.827289
TIC 392946699|487186081787760128|2.665068|null
TIC 392946699|487186081787759232|4.54742|21.736399
TIC 328518541|488752233016722176|5.523854|20.674456
TIC 417610898|489354627948864128|2.290484|13.228547
TIC 280781638|489697538141390080|5.490421|17.830978
TIC 82238855|490969020258156800|6.413124|21.173727
TIC 276000267|491707784696611072|1.96859|9.827169
TIC 276000267|491707788994897664|3.549123|19.62446
TIC 648392568|491707784695048960|1.96859|9.500555
TIC 648392568|491707788994897664|5.517652|19.62446
TIC 458889878|492053585402171136|3.014069|20.112883
TIC 458889878|492053585397876608|6.205218|17.716154
TIC 85623046|493650660396520192|0.512374|10.552699
TIC 85623046|493650660400100736|0.881223|10.584217
TIC 281433945|497118760589842304|8.491338|18.265078
TIC 103565448|501985332196022144|2.851781|12.519233
TIC 103565448|501985336493602816|9.748261|17.795982
TIC 72147079|504776790364677504|9.303874|16.682417
TIC 374699567|505238104214872704|6.930825|15.386084
TIC 445501347|505516521175942528|3.207471|17.350477
TIC 445501347|505516521175940992|8.309432|16.164642
TIC 370943232|506105206568975616|2.534565|20.582628
TIC 370943232|506105206561204096|3.792877|14.190288
TIC 370943232|506105206568975360|6.336497|16.27957
TIC 370943232|506105206568973312|8.471065|13.972969
TIC 370943232|506105206568973184|8.669254|13.54687
TIC 403436812|506605587444268672|8.900055|19.39126
TIC 445546681|507836387628007040|5.875643|13.53245
TIC 445546681|507836421991517184|6.039617|17.477634
TIC 445546681|507836387628007808|8.423871|19.096516
TIC 390171290|509925734605628800|7.482309|18.682936
TIC 54202213|510339631999691648|6.091017|20.26473
TIC 399443387|512058237393501824|6.905922|18.216738
TIC 399443387|512058237400514432|7.66508|15.403275
TIC 399443387|512056755633420544|8.892142|18.457094
TIC 398025573|513339031002481792|5.338704|17.277855
TIC 374029463|514923083669785088|4.089977|22.116222
TIC 50616953|515708925237011584|3.902619|17.799591
TIC 50616953|515708925236813568|8.494728|20.692751
TIC 50616959|515708925237011584|7.044413|17.799591
TIC 10352491|518201792978857600|3.58947|19.423702
TIC 10352491|518201792978856064|6.588064|18.352446
TIC 10352491|518201792979248256|7.10686|20.99242
TIC 10352491|518201891761698176|8.026587|18.811859
TIC 10352491|518201792972233984|9.374541|20.882229
TIC 10352491|518201792972574592|9.59609|20.967834
TIC 52183206|522864272037959296|4.848196|20.518156
TIC 52183206|522864272037651712|9.998347|13.546135
TIC 54272677|523136916555246976|5.031933|14.622137
TIC 54272677|523136916556158208|5.985095|20.377615
TIC 54272677|523136916559387648|9.279424|20.435644
TIC 285126716|524634348315658368|7.666201|20.805328
TIC 420470817|527956488340229632|3.789755|9.566636
TIC 420470817|527956488340228096|5.940811|20.160931
TIC 420470817|527956484041946752|8.095723|17.541567
TIC 420470817|527956488336706560|8.493862|20.611628
TIC 420470815|527956488339113600|3.789755|11.106811
TIC 420470815|527956488340228096|6.220813|20.160931
TIC 420470815|527956488336706560|9.751645|20.611628
TIC 608252238|528767648745379200|1.688181|8.277675
TIC 418175966|529443749609195776|8.696647|16.773115
TIC 418175966|529443745317639296|9.364248|15.470262
TIC 461408984|531152287601518976|5.726155|19.416361
TIC 461408984|531152287604812800|7.359067|18.327326
TIC 461408984|531152287603181056|9.741282|20.101448
TIC 397983295|532266024161661952|5.848142|20.39649
TIC 397983295|532266024161662720|6.660975|20.678057
TIC 351961693|532855499837661312|6.612511|20.74777
TIC 279345142|533852756881520768|2.417369|14.259859
TIC 289351402|534797580962412160|3.291797|14.224009
TIC 407120936|537081988173741056|4.474893|20.292677
TIC 407120936|537081988171773440|7.429579|20.971928
TIC 407120936|537082366128864384|7.939114|20.66934
TIC 373459942|537193932195420288|8.343675|19.775999
TIC 373459942|537194035279352832|9.99012|14.176411
TIC 428735585|537767121355864704|4.887283|20.069345
TIC 407393440|539964667141153280|7.553024|19.009697
TIC 319555654|543801412965793920|8.296053|17.53768
TIC 275639027|543830859261475072|2.680308|16.277878
TIC 396677530|544191464713063808|8.667195|18.281944
TIC 396736465|548172345347276928|7.785818|19.068893
TIC 418266986|550943840499981184|1.018231|10.067322
TIC 649360163|550943836207030272|1.018231|9.621121
TIC 289906273|552434018055000064|7.136757|15.176498
TIC 289906273|552434022352149120|8.797836|17.52857
TIC 357939155|553219967007654784|8.718779|19.90192
TIC 269209796|556430884557333632|8.935696|20.470966
TIC 395586003|558574657353969664|9.056806|21.042404
TIC 395586623|558869979304644480|4.402084|20.29578
TIC 289265961|559586036254687872|7.406828|16.860704
TIC 289265961|559586001892567680|7.878588|17.59524
TIC 331725581|562826090861475840|7.859689|20.801867
TIC 407574350|565169459378004608|8.541022|20.97221
TIC 331795048|569077467299379584|7.342135|19.163601
TIC 358031776|569992638932650368|8.205173|18.180433
TIC 402833015|573142980264214016|7.186492|11.181987
TIC 265440550|576774014333614080|6.921392|20.615396
TIC 270458066|576949798755602688|3.050931|15.86212
TIC 800011138|576970105361183616|1.739426|10.298633
TIC 270561176|577478109796779648|1.219603|12.230081
TIC 265373654|577602496346275200|5.081301|19.500072
TIC 290555611|579529081235551488|9.077941|9.170425
TIC 290555610|579529081235551360|9.077941|8.969806
TIC 444008058|583108060302753536|2.644637|12.005393
TIC 323494982|585132295569403264|6.542456|20.297661
TIC 323570884|591447679908160000|7.596037|18.438395
TIC 800279880|596779044285041792|1.176746|9.072543
TIC 437036405|596779044285545984|1.176746|9.315723
TIC 396742364|598180642438136960|3.845229|16.376724
TIC 283785143|603582886663226752|8.294076|18.358574
TIC 283745924|604756894497812864|0.603999|11.406448
TIC 46380693|605060737664539392|2.43922|13.785199
TIC 437059374|610304720934423424|5.033813|8.73922
TIC 800537158|610662504594518784|2.024153|10.203959
TIC 437054082|610662508889830272|2.024153|10.770488
TIC 800548327|611482710205400960|2.087089|8.6805
TIC 60328046|617534697081484544|8.047304|13.865046
TIC 27068990|623617161046560512|1.096414|13.508446
TIC 91898529|634816060637607296|8.59048|18.810215
TIC 85993728|635964229950495616|9.796865|21.193586
TIC 414964448|638958990386751616|8.300605|10.640996
TIC 414964447|638958986091042688|8.300605|9.273797
TIC 91992468|641073454325920896|7.887494|11.649134
TIC 91992469|641073419966182400|7.887494|9.948565
TIC 91987394|641136229567895040|1.059306|12.68154
TIC 91968683|641154096631671040|9.421219|20.205233
TIC 87952857|641698561045699584|5.731465|16.913578
TIC 233635503|646818024623609472|2.323066|16.958405
TIC 408816165|653032704866878464|5.309598|8.262668
TIC 19112056|654193475612131456|8.365207|19.692909
TIC 19065942|654311849203736960|8.523209|16.691517
TIC 19028197|654687847820172800|3.043579|21.382542
TIC 184899004|660143688941119232|3.637516|20.21764
TIC 197251248|660597997697274752|2.174738|12.48557
TIC 178246933|662732115405773824|9.434599|12.93071
TIC 195190867|666296182348971776|2.671243|9.24452
TIC 800985777|666296212412465024|2.671243|9.140806
TIC 62707956|671261198902912384|8.267096|19.319031
TIC 62707956|671261198903404672|9.86385|19.686085
TIC 70581313|672729901625112192|7.95987|17.438675
TIC 386838171|676689831406724736|5.276778|22.095726
TIC 3645378|678715544143137152|4.454611|20.47514
TIC 85998154|686996511672233472|6.866138|20.425528
TIC 117296844|691107693022103552|4.231735|12.493002
TIC 149397543|693939931894008064|3.143614|13.24763
TIC 8818385|701335693779799552|8.529826|19.22098
TIC 117124981|703058078746338944|2.445312|16.458187
TIC 165890574|706811330406572288|3.323648|12.25355
TIC 165890574|706811330405901568|8.149235|20.974119
TIC 400730768|709228705503394816|9.745058|13.452278
TIC 355127890|712287894745712512|4.14769|13.616119
TIC 355173317|712329087779595776|0.483073|9.537745
TIC 355173317|712329092072022784|5.827006|20.594669
TIC 9337981|714794849974424832|5.71913|17.904369
TIC 801586571|718976395775952256|1.719793|6.928168
TIC 95360511|725398123501434496|7.857268|5.677715
TIC 165413268|727941332551227392|1.301244|10.186956
TIC 308026979|740041664172917376|2.88231|17.609489
TIC 4891290|744570758726934656|9.417478|20.912283
TIC 241265066|748165027877707008|6.635656|19.88607
TIC 18016612|761026427704671872|1.144506|11.958442
TIC 900108099|761026462064121472|1.144506|11.55698
TIC 10184244|768175104417694464|7.963461|14.166359
TIC 253054147|769673124584475648|9.028163|21.08643
TIC 353970454|777005698910265856|0.955668|null
TIC 156372121|778758492243886464|3.567767|10.615825
TIC 900239222|778758492243661824|3.567767|10.548754
TIC 450322924|780370410649684864|2.121535|15.015884
TIC 252803366|782266484092066432|2.559945|15.930348
TIC 900295270|786765410803908096|1.190635|9.330256
TIC 392402786|787091072397230464|1.185783|10.334749
TIC 900297865|787091072396372608|1.185783|10.034261
TIC 459800214|791297254131836800|5.592901|21.925213
TIC 155208355|793785826900630016|2.003584|16.455191
TIC 67665075|796915891691382784|7.018584|12.119342
TIC 8794099|798289284796364160|3.001793|14.612064
TIC 17203175|799473875428309120|2.803335|11.559587
TIC 392365181|806047026522277248|3.541284|15.062392
TIC 16808022|811272081870753152|4.945676|16.349266
TIC 372680369|812552050843248512|6.698929|21.175953
TIC 56933779|819071055285156352|4.173896|21.375963
TIC 56933779|819071055283903104|5.609772|21.975132
TIC 99744526|819441178386727424|3.412254|13.797721
TIC 99744526|819441178386727296|9.783574|16.432352
TIC 252469504|827094225993166080|2.271679|15.019909
TIC 88730002|827465242447332992|2.847903|20.848688
TIC 318362684|831757972066504704|6.687683|21.640345
TIC 840945463|834571523536798848|3.94961|6.277527
TIC 900434307|843668436068988928|1.465964|8.67748
TIC 141130888|843668431775736192|1.465964|9.28744
TIC 367599382|854211893586470144|2.979371|20.246563
TIC 331945944|855317005849464960|1.309705|13.971161
TIC 130183210|867704138210859520|3.826721|20.19669
